user_id,signup_date,country,acquisition_channel,plan_type,email
559,2024-09-28,NL,referral,free,user559@gmail.com
560,2024-08-14,US,organic,free,user560@mail.com
561,2024-09-13,NL,ads,free,user561@gmail.com
562,2024-03-04,UK,referral,premium,user562@example.com
563,2024-02-10,PL,referral,free,user563@mail.com
564,2024-01-05,IT,ads,free,user564@mail.com
565,2024-04-25,UK,referral,free,user565@mail.com
566,2024-08-01,UK,ads,basic,user566@outlook.com
567,2024-05-11,UA,social,basic,user567@mail.com
568,2024-05-29,CA,organic,free,user568@example.com
569,2024-11-14,US,organic,free,user569@outlook.com
570,2024-04-25,PL,unknown,free,user570@example.com
571,2024-06-30,RO,organic,free,user571@gmail.com
572,2024-10-06,UK,ads,free,user572@mail.com
573,2024-05-13,UA,ads,premium,user573@mail.com
574,2024-08-15,,ads,free,user574@mail.com
575,2024-10-30,DE,social,free,user575@example.com
576,2024-12-01,CA,referral,premium,user576@example.com
577,2024-02-13,IT,social,premium,user577@mail.com
578,2024-11-22,UA,social,basic,user578@mail.com
579,2024-06-21,US,social,premium,user579@mail.com
580,2024-03-21,CA,organic,BASIC,user580@gmail.com
581,2024-06-07,MD,ads,free,user581@example.com
582,2024-12-13,RO,social,free,
583,2024-06-21,RO,organic,premium,user583@mail.com
584,2024-04-17,NL,organic,free,user584@mail.com
585,2024-08-20,UA,referral,free,user585@example.com
586,2024-03-14,ES,organic,free,user586@outlook.com
587,2024-01-23,UA,organic,free,user587@example.com
588,2024-02-07,UK,social,free,user588@mail.com
589,2024-02-07,DE,referral,premium,user589@gmail.com
590,2024-02-14,CA,organic,free,user590@example.com
591,2024-02-10,PL,organic,basic,user591@gmail.com
592,2024-08-23,PL,organic,free,user592@mail.com
593,2024-02-23,US,social,premium,user593@example.com
594,2024-04-24,IT,social,free,user594@mail.com
595,2024-11-11,IT,referral,free,user595@mail
596,2024-06-13,RO,social,free,user596@mail.com
597,2024-09-02,CA,organic,free,user597@mail.com
598,2024-02-20,US,organic,free,user598@mail.com
599,2024-02-26,RO,social,free,user599@mail.com
600,2024-01-13,PL,ads,free,user600@mail.com
601,2024-02-19,UA,social,free,user601@gmail.com
602,2024-03-29,RO,AD,free,user602mail.com
603,2024-02-22,RO,organic,basic,user603@mail.com
604,2024-01-27,DE,ads,free,user604@gmail.com
605,2024-02-05,US,referral,free,user605@mail.com
606,2024-06-07,MD,organic,free,user606@gmail.com
607,2024-03-01,US,organic,free,user607mail.com
608,2024-05-01,DE,referral,basic,user608@mail.com
609,2024-06-25,PL,ads,free,user609@gmail.com
610,2024-09-09,DE,social,premium,user610@mail.com
611,2024-01-12,UA,organic,basic,user611@mail.com
612,2024-10-11,RO,ads,basic,user612@mail.com
613,2024-08-17,UK,ads,free,user613@example.com
614,2024-01-25,US,referral,basic,user614@outlook.com
615,2024-11-02,US,ads,basic,user615@gmail.com
616,2024-11-20,RO,social,free,user616@outlook.com
617,2024-01-18,IT,organic,free,user617@example.com
618,2024-03-28,US,organic,free,user618@mail.com
619,2024-10-13,CA,ads,basic,user619@mail.com
620,2024-09-26,ES,referral,free,user620@mail.com
621,2024-02-24,UK,referral,free,user621@gmail.com
622,2024-03-02,CA,social,free,user622@mail.com
623,2024-05-03,CA,organic,free,user623@example.com
624,2024-06-17,CA,organic,free,user624@example.com
625,2024-08-13,MD,referral,basic,user625@gmail..com
626,2024-05-02,PL,organic,basic,user626@outlook.com
627,2024-06-08,UK,referral,free,user627@mail.com
628,2024-09-26,UA,referral,free,user628@outlook.com
629,2024-01-11,US,AD,basic,user629@gmail..com
630,2024-03-19,DE,organic,basic,user630@outlook.com
631,2024-09-16,IT,AD,basic,user631@mail.com
632,2024-11-10,RO,social,basic,user632@mail.com
633,2024-06-29,PL,social,free,user633@mail.com
634,2024-07-08,UK,social,free,user634@mail.com
635,2024-02-01,UK,ads,free,user635@mail.com
636,2024-06-02,UK,referral,free,user636@gmail.com
637,2024-07-08,ES,social,basic,user637@mail.com
638,2024-03-15,NL,social,basic,user638@gmail.com
639,2024-03-25,RO,ads,free,user639@mail.com
640,2024-05-06,US,organic,basic,user640@example.com
641,2024-01-06,FR,social,free,user641@mail.com
642,2024-04-15,IT,ads,free,user642@gmail.com
643,2024-03-03,MD,ads,free,user643@gmail.com
644,2024-04-17,UA,ads,basic,user644@mail.com
645,2024-02-05,RO,referral,basic,user645@example.com
646,2024-11-09,UA,social,basic,user646@example.com
647,2024-08-03,US,ads,premium,user647@gmail.com
648,2024-09-06,UA,social,free,user648@example.com
649,2024-10-08,CA,referral,basic,user649@outlook.com
650,2024-06-23,CA,social,premium,user650@mail.com
651,2024-01-26,UA,ads,free,user651@gmail.com
652,2024-07-10,CA,organic,free,user652@example.com
653,2024-07-31,UA,social,premium,user653@gmail.com
654,2024-09-25,US,ads,premium,user654@mail.com
655,2024-05-26,MD,ads,free,user655@mail.com
656,2024-02-07,UA,organic,premium,user656@example.com
657,2024-03-31,CA,ads,basic,user657@example.com
658,2024-04-30,DE,ads,premium,user658@outlook.com
659,2024-08-25,MD,social,premium,user659@mail.com
660,2024-07-24,RO,social,free,user660@mail.com
661,2024-04-28,CA,referral,free,user661@gmail.com
9533,2024-12-15,NL,organic,free,user662@gmail.com
663,2024-08-08,MD,unknown,free,user663@gmail.com
664,2024-03-13,UA,ads,premium,user664@gmail.com
665,2024-01-30,US,organic,free,user665@gmail.com
666,2024-02-14,NL,social,basic,user666@mail.com
667,2024-03-16,NL,ads,free,user667@gmail.com
668,2024-02-17,US,organic,premium,user668@example.com
669,2024-02-24,PL,organic,free,user669@example.com
670,2024-03-31,UA,ads,free,user670@mail.com
671,2024-02-20,US,organic,premium,user671@mail.com
672,2024-11-11,UK,referral,basic,user672@example.com
673,2024-01-24,RO,ads,free,
674,2024-07-04,NL,ads,free,user674@mail.com
675,2024-05-18,US,organic,basic,user675@mail.com
676,2024-12-14,MD,ads,basic,user676@gmail.com
677,2024-02-02,MD,organic,premium,user677@gmail.com
678,2024-05-14,IT,referral,premium,user678@mail.com
679,2024-12-09,DE,organic,free,user679@example.com
680,2024-10-30,RO,social,free,user680@mail.com
681,2024-10-16,PL,social,free,user681@gmail..com
682,2024-03-21,MD,ads,basic,user682@mail.com
683,2024-02-20,RO,ads,basic,user683@gmail.com
684,2024-09-03,US,ads,free,user684@mail.com
685,2024-11-24,UK,referral,free,user685@gmail.com
686,2024-07-18,RO,organic,free,user686@gmail.com
687,2024-07-24,NL,ads,basic,user687@gmail.com
688,2024-03-29,UA,organic,free,user688@outlook.com
689,2024-10-02,CA,ads,free,user689@mail.com
690,2024-02-24,US,social,free,user690@mail.com
691,2024-04-15,IT,referral,basic,user691@gmail.com
692,2024-05-24,RO,social,free,user692@gmail.com
693,2024-06-27,MD,organic,free,user693@mail.com
694,2024-03-15,PL,social,free,user694@gmail.com
695,2024-02-03,CA,referral,free,user695@example.com
696,2024-08-10,RO,social,free,user696@mail.com
697,2024-04-02,US,referral,free,user697@mail.com
698,2024-07-28,UK,organic,free,user698@outlook.com
699,2024-02-15,US,organic,premium,user699@mail.com
700,2024-06-16,PL,social,free,user700@example.com
701,2024-07-08,DE ,ads,premium,user701@example.com
702,2024-01-16,UK,ads,free,user702@mail.com
703,2024-04-20,RO,ads,premium,user703@mail.com
704,2024-02-09,PL,social,basic,user704@gmail.com
705,2024-01-19,RO,social,basic,user705@mail.com
706,2024-12-17,UK,AD,free,user706@gmail.com
707,2024-04-15,RO,social,basic,user707@mail.com
708,2024-10-14,DE,social,free,user708@gmail.com
709,2024-03-20,DE,ads,free,user709@example.com
710,2024-09-06,UA,ads,free,user710@example.com
711,2024-09-29,US,ads,free,user711@mail.com
712,2024-08-03,MD,organic,basic,user712@gmail.com
713,2024-06-12,MD,organic,free,user713@mail.com
714,2024-05-19,CA,social,free,user714@mail.com
715,2024-04-25,DE,ads,free,user715@mail.com
716,2024-11-24,UA,social,free,user716@mail.com
717,2024-10-20,UA,organic,free,
718,2024-12-07,PL,ads,premium,user718@mail.com
719,2024-02-06,DE,referral,free,user719@mail.com
720,2024-09-21,US,ads,free,user720@example.com
721,2024-11-27,UK,social,premium,user721@mail.com
722,2024-02-23,UA,ads,free,user722@outlook.com
723,2024-01-20,IT,social,free,user723@gmail.com
724,2024-09-24,PL,referral,free,user724@mail.com
725,2024-07-26,US,referral,free,user725@example.com
726,2024-10-23,US,organic,premium,user726@mail.com
727,2024-02-11,PL,ads,free,user727@outlook.com
728,2024-10-10,UK,organic,free,user728@example.com
729,2024-02-29,DE,social,free,user729@example.com
730,2024-02-18,UK,ads,free,user730@mail.com
731,2024-02-18,CA,ads,free,user731@gmail.com
732,2024-10-15,UA,referral,premium,user732@mail.com
733,2024-09-02,MD,referral,premium,user733@gmail.com
734,2024-07-04,CA,social,free,user734@mail.com
735,2024-04-29,US,referral,premium,user735@mail.com
736,2024-11-04,FR,referral,free,user736@mail.com
737,2024-05-11,UK,ads,free,USER737@GMAIL.COM
738,2024-10-16,UA,ads,free,user738@gmail.com
739,2024-05-29,US,organic,free,user739@mail.com
740,2024-05-06,US,referral,premium,user740@mail.com
741,2024-06-08,RO,referral,basic,user741@mail.com
742,2024-04-07,US,social,free,user742@mail.com
743,2024-09-26,,social,premuim,user743@gmail.com
744,2024-06-25,DE,ads,premium,user744@example.com
745,2024-03-11,FR,ads,free,user745@gmail.com
746,2024-11-12,DE,ads,premium,user746@outlook.com
747,2024-05-08,RO,ads,free,user747@gmail.com
748,2024-07-12,FR,social,premium,user748@example.com
749,2024-11-15,UK,ads,free,user749@mail.com
750,2024-08-16,ES,ads,free,user750@mail.com
751,2024-02-04,ES,social,basic,user751@gmail.com
752,2024-11-28,NL,organic,basic,user752@mail.com
753,2024-08-17,PL,referral,free,user753@example.com
754,2024-04-19,DE,social,basic,user754@outlook.com
755,2024-02-10,CA,ads,premium,user755@gmail.com
756,2024-10-09,US,ads,free,user756@gmail.com
757,2024-08-14,US,organic,free,user757@mail.com
758,2024-07-08,DE,referral,,user758@gmail.com
759,2024-11-10,CA,social,basic,user759@gmail.com
760,2024-10-08,US,organic,free,user760@example.com
761,2024-02-14,UA,referral,free,user761@mail.com
762,2024-04-11,UK,organic,free,user762@mail.com
763,2024-03-17,UA,ads,free,user763@example.com
764,2024-09-25,PL,referral,free,user764mail.com
765,2024-01-10,US,organic,free,user765@example.com
766,2024-07-24,UK,ads,basic,user45086@mail.com
767,2024-09-30,UK,social,basic,user767@outlook.com
768,,US,referral,free,user768@outlook.com
769,2024-04-22,RO,referral,premium,user769@gmail.com
770,2024-10-17,NL,ads,basic,user770@example.com
771,2024-02-02,UA,ads,premium,user771@example.com
772,2024-10-25,ES,ads,free,user772@mail.com
773,2024-02-07,NL,referral,free,user773@gmail.com
774,2024-05-13,UA,organic,basic,user774@example.com
775,2024-10-10,UK,social,basic,user775@mail.com
776,2024-02-14,MD,organic,free,
777,2024-03-10,CA,referral,premium,user777@mail.com
778,2024-09-18,NL,ads,free,user778@mail.com
779,2024-09-18,UA,social,free,user779@gmail.com
780,2024-08-23,FR,social,free,user780@outlook.com
781,2024-09-10,MD,referral,free,user781@gmail.com
782,2024-07-12,FR,organic,free,user782@mail.com
783,2024-03-19,UA,social,free,user783@example.com
784,2024-04-24,RO,ads,free,user784@mail.com
785,2024-02-23,ES,organic,free,user785@mail.com
786,2024-11-16,FR,social,free,user786@gmail.com
787,2024-07-29,DE,ads,free,user787@gmail.com
788,2024-05-15,RO,social,basic,user788@mail.com
789,2024-06-08,UA,organic,free,user789@mail.com
790,2024-11-30,US,ads,basic,user790@mail.com
791,2024-02-15,UK,organic,free,user791@mail.com
792,2024-07-30,UK,social,free,user792@example.com
793,2024-06-26,IT,organic,basic,user793@mail.com
794,2024-08-10,DE,social,free,user794@outlook.com
795,2024-01-06,UA,social,free,user795@mail.com
796,2024-11-02,ES,referral,free,user796@gmail.com
797,2024-11-25,UK,referral,free,user797@example.com
798,2024-07-22,US,referral,free,user798@outlook.com
799,2024-09-11,MD,organic,premium,user799@gmail.com
800,2024-11-21,CA,AD,basic,user800@mail.com
801,2024-09-14,US,ads,premium,user801@gmail.com
802,2024-02-14,ES,referral,free,user802@gmail.com
803,2024-07-26,FR,social,free,user803@example.com
804,2024-08-08,ES,social,free,user804@example.com
805,2024-05-24,UK,social,free,user805@outlook.com
806,2024-09-22,PL,social,free,user806@mail.com
807,2024-11-25,CA,social,free,user807@mail.com
808,2024-11-22,PL,social,premium,user808@mail.com
809,2024-06-03,US,,free,user809@gmail.com
810,2024-02-03,US,social,free,user810@example.com
811,2024-12-15,UA,organic,free,user811@mail.com
812,2024-10-23,DE,ads,free,user812@example.com
813,2024-02-06,US,organic,basic,user813@gmail.com
814,2024-11-20,FR,ads,basic,user814@gmail.com
15069,2024-11-01,PL,ads,free,user815@example.com
816,2024-07-02,DE,organic,free,user816@outlook.com
817,2024-08-02,CA,social,free,user817@outlook.com
818,2024-05-14,PL,ads,premium,user818@gmail.com
819,2024-01-17,CA,social,free,user819@gmail.com
820,2024-04-20,US,referral,free,user820@mail.com
821,2024-10-12,US,referral,basic,user821@mail.com
822,2024-01-02,UA,referral,free,user822@gmail.com
823,2024-04-19,NL,ads,free,user823@mail.com
824,2024-05-14,UK,organic,free,user824@gmail.com
825,2024-07-10,,social,free,user825@mail.com
826,2024-11-20,US,referral,free,user826@example.com
827,2024-04-24,DE,organic,basic,user827@example.com
828,2024-04-24,US,social,free,user828@mail.com
829,2024-09-23,IT,organic,free,user829@mail.com
830,2024-06-04,DE,referral,basic,user830@example.com
831,2024-03-08,UK,social,free,user831@example.com
832,2024-06-04,FR,organic,free,user832@example.com
833,2024-02-11,UK,ads,free,user833@gmail..com
834,2024-02-21,UK,social,free,user834@mail.com
835,2024-06-23,US,ads,premium,user835@mail.com
836,2024-05-22,NL,organic,free,user836@gmail.com
837,2024-11-18,UK,ads,basic,user837@example.com
838,2024-04-30,NL,social,BASIC,user838@mail.com
839,2024-07-28,US,referral,basic,user839@gmail.com
840,2024-08-19,US,social,free,user840@mail.com
841,2024-01-04,MD,social,free,user841@outlook.com
842,2024-09-01,UA,social,free,user842@mail.com
843,2024-02-22,DE,organic,premium,user843@outlook.com
844,2024-12-06,RO,referral,free,user844@gmail.com
845,2024-02-13,UK,,basic,user845@outlook.com
846,2024-05-20,UA,referral,premium,user846@mail.com
847,2024-01-26,UA,ads,basic,user847@gmail.com
848,2024-12-19,US,,basic,user848@mail.com
849,2024-06-25,MD,social,basic,user849@mail.com
850,2024-08-03,RO,social,premium,user850@mail.com
851,2024-01-20,UK,referral,basic,user851@outlook.com
852,2024-09-26,DE,ads,basic,user852@mail.com
853,2024-03-03,IT,referral,free,user853@mail.com
854,2024-11-12,PL,referral,premium,user854@example.com
855,2024-03-01,UA,organic,free,user855@mail.com
856,2024-02-26,MD,social,basic,user856@gmail.com
857,2024-01-11,UA,social,basic,user857@example.com
858,2024-06-12,CA,organic,basic,user858@mail.com
859,2024-07-21,UK,referral,premium,user859@gmail.com
860,2024-01-20,CA,social,free,user860@gmail.com
861,2024-10-04,PL,referral,free,user861@mail.com
862,2024-06-04,MD,social,free,user862@mail.com
863,2024-07-04,US,,basic,user863@mail
864,2024-05-30,DE,social,free,user864@mail.com
865,2024-05-15,US,social,free,user865@example.com
866,2024-07-19,PL,social,basic,user866@mail.com
867,2024-02-15,US,ads,free,user867@example.com
868,2024-02-23,IT,organic,basic,user868@gmail.com
869,2024-10-29,MD,referral,free,user869@outlook.com
870,2024-11-30, ro,organic,free,user870@gmail.com
871,2024-05-04,US,social,premium,user871@gmail.com
872,2024-03-26,DE,organic,premium,user872@example.com
873,2024-08-24,NL,referral,free,user873@mail.com
874,2024-05-18,US,organic,free,user874@mail.com
875,2024-01-08,UA,referral,free,user875@gmail.com
876,2024-02-15,DE,organic,premium,user876@mail.com
877,2024-09-16,NL,organic,premium,user877@gmail.com
878,2024-08-30,DE,AD,free,user878@mail.com
879,2024-01-08,US,organic,free,user879@mail.com
880,2024-03-07,CA,ads,basic,user880mail.com
881,2024-03-11,DE,ads,free,user881@mail.com
882,2024-09-04,UA,organic,free,user882@mail.com
883,2024-01-06,US,organic,free,user883@mail.com
884,2024-01-31,RO,ads,basic,user884@outlook.com
885,2024-10-11,DE,organic,free,USER885@GMAIL.COM
886,2024-02-22,RO,ads,free,user886@example.com
887,2024-08-28,IT,referral,free,user887@example.com
888,2024-03-14,NL,ads,free,user888@mail.com
889,2024-01-30,FR,referral,premium,user889@gmail.com
890,2024-03-15,FR,organic,basic,user890@mail.com
891,2024-09-18,RO,referral,premium,user891@outlook.com
892,2024-10-28,US,organic,premium,
893,2024-10-20,CA,organic,basic,user893@gmail.com
894,2024-05-13,US,referral,free,user894@mail.com
895,2024-09-02,UK,organic,free,user895@outlook.com
896,2024-03-01,CA,referral,basic,user896@gmail.com
897,2024-04-04,UA,social,free,user897@mail.com
898,2024-11-11,DE,social,free,user898@mail.com
899,2024-01-04,FR,referral,basic,user899@outlook.com
900,2024-01-26,MD,ads,free,user900@mail.com
901,2024-03-02,UA,referral,free,user901@mail.com
902,2024-01-08,CA,social,free,user902@gmail..com
903,2024-02-23,UK,organic,free,user903@mail.com
904,2024-07-29,NL,social,premium,user904@gmail.com
905,2024-05-23,UK,referral,premium,user905@gmail.com
906,2024-11-09,IT,AD,free,user906@mail.com
907,2024-10-16,MD,referral,free,user907@example.com
908,2024-04-22,CA,social,premium,user908@gmail.com
909,2024-03-22,ES,social,free,user909@example.com
910,2024-05-07,PL,organic,free,user910@example.com
911,2024-08-01,MD,organic,basic,user49502@example.com
912,2024-03-25,FR,social,free,user912@mail.com
913,2024-08-16,DE,ads,basic,
914,2024-05-18,US,referral,basic,user914@mail.com
915,2024-07-16,UA,social,premium,user915@mail.com
916,2024-05-28,IT,referral,basic,user916@mail.com
917,2024-04-04,IT,referral,basic,user917@mail.com
918,2024-12-01,ES,ads,basic,user918@mail.com
919,2024-09-30,UK,ads,basic,user919@gmail.com
920,2024-02-11,PL,organic,free,user920@mail.com
921,2024-10-31,UA,social,free,user921@gmail.com
922,2024-06-19,CA,referral,basic,user922@mail.com
923,2024-11-10,DE,referral,free,user923@mail.com
924,2024-10-11,CA,social,free,user924@mail.com
925,2024-05-24,UA,ads,free,user925@example.com
926,2024-01-07,UA,referral,basic,user926@example.com
927,2024-03-25,CA,social,premium,user927@gmail.com
928,2024-07-12,UA,ads,free,user928@mail.com
929,2024-08-20,US,referral,basic,user929@gmail.com
930,2024-03-21,IT,referral,free,user930@example.com
931,2024-02-10,UK,organic,free,user931@example.com
932,2024-10-21,FR,organic,free,user932@mail.com
933,2024-12-15,US,social,free,user933@gmail.com
934,2024-07-05,CA,referral,premium,user934@example.com
935,2024-02-20,MD,referral,basic,user935@example.com
